# GNUBANDS: Utility for SIESTA to transform bands output into Gnuplot format
#
#                                                  Emilio Artacho, Feb. 1999
# --------------------------------------------------------------------------
# E_F               =    -5.4722
# k_min, k_max      =     0.0000    3.4733
# E_min, E_max      =   -63.1023  152.6701
# Nbands, Nspin, Nk =     72     1   856
#
#        k            E
# --------------------------------------------------------------------------
      1.140121    -39.439000
      1.144178    -39.438900
      1.148236    -39.438900
      1.152293    -39.438900
      1.156350    -39.438900
      1.160408    -39.438900
      1.164465    -39.438900
      1.168522    -39.438900
      1.172580    -39.438900
      1.176637    -39.438900
      1.180695    -39.438900
      1.184752    -39.438900
      1.188809    -39.438800
      1.192867    -39.438800
      1.196924    -39.438800
      1.200981    -39.438800
      1.205039    -39.438800
      1.209096    -39.438800
      1.213153    -39.438800
      1.217211    -39.438800
      1.221273    -39.438800
      1.225335    -39.438800
      1.229397    -39.438800
      1.233460    -39.438800
      1.237522    -39.438800
      1.241584    -39.438700
      1.245646    -39.438700
      1.249708    -39.438700
      1.253770    -39.438600
      1.257833    -39.438600
      1.261895    -39.438500
      1.265957    -39.438500
      1.270019    -39.438400
      1.274081    -39.438400
      1.278144    -39.438300
      1.282206    -39.438300
      1.286268    -39.438200
      1.290330    -39.438200
      1.294392    -39.438100
      1.298454    -39.438100
      1.302517    -39.438100
      1.306579    -39.438000
      1.310641    -39.438000
      1.314703    -39.438000
      1.318765    -39.437900
      1.322827    -39.437900
      1.326890    -39.437900
      1.330952    -39.437900
      1.335014    -39.438000
      1.339076    -39.438000
      1.343138    -39.438000
      1.347201    -39.438100
      1.351263    -39.438100
      1.355325    -39.438200
      1.359387    -39.438300
      1.363449    -39.438400
      1.367511    -39.438600
      1.371574    -39.438700
      1.375636    -39.438900
      1.379698    -39.439000
      1.383760    -39.439200
      1.387822    -39.439400
      1.391885    -39.439600
      1.395947    -39.439900
      1.400009    -39.440100
      1.404071    -39.440400
      1.408133    -39.440700
      1.412195    -39.441000
      1.416258    -39.441300
      1.420320    -39.441600
      1.424382    -39.441900
      1.428444    -39.442200
      1.432506    -39.442600
      1.436569    -39.443000
      1.440631    -39.443300
      1.444693    -39.443700
      1.448755    -39.444100
      1.452817    -39.444500
      1.456879    -39.444900
      1.460942    -39.445300
      1.465004    -39.445700
      1.469066    -39.446100
      1.473128    -39.446600
      1.477190    -39.447000
      1.481252    -39.447400
      1.485315    -39.447800
      1.489377    -39.448300
      1.493439    -39.448700
      1.497501    -39.449100
      1.501563    -39.449500
      1.505626    -39.449900
      1.509688    -39.450300
      1.513750    -39.450800
      1.517812    -39.451200
      1.521874    -39.451600
      1.525936    -39.452000
      1.529999    -39.452300
      1.534061    -39.452700
      1.538123    -39.453100
      1.542185    -39.453500
      1.546247    -39.453800
      1.550310    -39.454100
      1.554372    -39.454500
      1.558434    -39.454800
      1.562496    -39.455100
      1.566558    -39.455400
      1.570620    -39.455700
      1.574683    -39.456000
      1.578745    -39.456200
      1.582807    -39.456500
      1.586869    -39.456700
      1.590931    -39.456900
      1.594993    -39.457100
      1.599056    -39.457300
      1.603118    -39.457500
      1.607180    -39.457700
      1.611242    -39.457800
      1.615304    -39.457900
      1.619367    -39.458000
      1.623429    -39.458100
      1.627491    -39.458200
      1.631553    -39.458300
      1.635615    -39.458300
      1.639677    -39.458300
      1.643740    -39.458300
      1.647802    -39.458300
      1.651864    -39.458300
      1.655926    -39.458200
      1.659988    -39.458200
      1.664051    -39.458100
      1.668113    -39.458000
      1.672175    -39.457800
      1.676237    -39.457700
      1.680299    -39.457500
      1.684361    -39.457300
      1.688424    -39.457100
      1.692486    -39.456900
      1.696548    -39.456700
      1.700610    -39.456400
      1.704672    -39.456100
      1.708735    -39.455800
      1.712797    -39.455500
      1.716859    -39.455200
      1.720921    -39.454800
      1.724983    -39.454500
      1.729045    -39.454100
      1.733108    -39.453700
      1.737170    -39.453200
      1.741232    -39.452800
      1.745294    -39.452300
      1.749356    -39.451900
      1.753418    -39.451400
      1.757481    -39.450900
      1.761543    -39.450300
      1.765605    -39.449800
      1.769667    -39.449200
      1.773729    -39.448700
      1.777792    -39.448100
      1.781854    -39.447500
      1.785916    -39.446900
      1.789978    -39.446300
      1.794040    -39.445600
      1.798102    -39.445000
      1.802165    -39.444300
      1.806227    -39.443600
      1.810289    -39.443000
      1.814351    -39.442300
      1.818413    -39.441600
      1.822476    -39.440900
      1.826538    -39.440200
      1.830600    -39.439500
      1.834662    -39.438800
      1.838724    -39.438000
      1.842786    -39.437300
      1.846849    -39.436600
      1.850911    -39.435900
      1.854973    -39.435200
      1.859035    -39.434500
      1.863097    -39.433800
      1.867159    -39.433100
      1.871222    -39.432500
      1.875284    -39.431800
      1.879346    -39.431200
      1.883408    -39.430600
      1.887470    -39.430100
      1.891533    -39.429600
      1.895595    -39.429100
      1.899657    -39.428700
      1.903719    -39.428400
      1.907781    -39.428100
      1.911843    -39.427900
      1.915906    -39.427800
      1.919968    -39.427800
      1.924037    -39.427800
      1.928107    -39.427900
      1.932176    -39.428100
      1.936246    -39.428400
      1.940315    -39.428800
      1.944385    -39.429200
      1.948454    -39.429600
      1.952524    -39.430100
      1.956593    -39.430700
      1.960663    -39.431300
      1.964732    -39.431900
      1.968802    -39.432500
      1.972871    -39.433200
      1.976941    -39.433900
      1.981010    -39.434600
      1.985080    -39.435300
      1.989149    -39.436100
      1.993219    -39.436800
      1.997288    -39.437600
      2.001358    -39.438300
      2.005427    -39.439100
      2.009497    -39.439800
      2.013566    -39.440600
      2.017636    -39.441400
      2.021705    -39.442100
      2.025775    -39.442900
      2.029844    -39.443600
      2.033914    -39.444300
      2.037983    -39.445100
      2.042053    -39.445800
      2.046122    -39.446500
      2.050192    -39.447200
      2.054261    -39.447900
      2.058331    -39.448600
      2.062400    -39.449300
      2.066470    -39.450000
      2.070539    -39.450700
      2.074609    -39.451300
      2.078678    -39.451900
      2.082748    -39.452600
      2.086817    -39.453200
      2.090887    -39.453800
      2.094956    -39.454400
      2.099026    -39.454900
      2.103095    -39.455500
      2.107165    -39.456000
      2.111234    -39.456600
      2.115304    -39.457100
      2.119373    -39.457600
      2.123443    -39.458000
      2.127512    -39.458500
      2.131582    -39.458900
      2.135651    -39.459400
      2.139721    -39.459800
      2.143790    -39.460200
      2.147860    -39.460600
      2.151929    -39.460900
      2.155998    -39.461300
      2.160068    -39.461600
      2.164137    -39.461900
      2.168207    -39.462200
      2.172276    -39.462400
      2.176346    -39.462700
      2.180415    -39.462900
      2.184485    -39.463100
      2.188554    -39.463300
      2.192624    -39.463500
      2.196693    -39.463600
      2.200763    -39.463800
      2.204832    -39.463900
      2.208902    -39.464000
      2.212971    -39.464100
      2.217041    -39.464100
      2.221110    -39.464100
      2.225180    -39.464200
      2.229249    -39.464200
      2.233319    -39.464100
      2.237388    -39.464100
      2.241458    -39.464000
      2.245527    -39.464000
      2.249597    -39.463900
      2.253666    -39.463700
      2.257736    -39.463600
      2.261805    -39.463500
      2.265875    -39.463300
      2.269944    -39.463100
      2.274014    -39.462900
      2.278083    -39.462700
      2.282153    -39.462400
      2.286222    -39.462200
      2.290292    -39.461900
      2.294361    -39.461600
      2.298431    -39.461300
      2.302500    -39.460900
      2.306570    -39.460600
      2.310639    -39.460200
      2.314709    -39.459800
      2.318778    -39.459500
      2.322848    -39.459000
      2.326917    -39.458600
      2.330987    -39.458200
      2.335056    -39.457700
      2.339126    -39.457300
      2.343195    -39.456800
      2.347265    -39.456300
      2.351334    -39.455800
      2.355404    -39.455300
      2.359473    -39.454800
      2.363543    -39.454300
      2.367612    -39.453700
      2.371682    -39.453200
      2.375751    -39.452600
      2.379821    -39.452100
      2.383890    -39.451500
      2.387960    -39.450900
      2.392029    -39.450400
      2.396099    -39.449800
      2.400168    -39.449200
      2.404238    -39.448600
      2.408307    -39.448100
      2.412377    -39.447500
      2.416446    -39.446900
      2.420516    -39.446400
      2.424585    -39.445800
      2.428655    -39.445300
      2.432724    -39.444800
      2.436794    -39.444200
      2.440863    -39.443800
      2.444933    -39.443300
      2.449002    -39.442800
      2.453072    -39.442400
      2.457141    -39.442000
      2.461211    -39.441600
      2.465280    -39.441300
      2.469350    -39.441000
      2.473419    -39.440800
      2.477489    -39.440500
      2.481558    -39.440400
      2.485628    -39.440300
      2.489697    -39.440200
      2.493767    -39.440200
      2.497824    -39.440200
      2.501881    -39.440300
      2.505939    -39.440400
      2.509996    -39.440600
      2.514053    -39.440900
      2.518111    -39.441200
      2.522168    -39.441500
      2.526225    -39.441900
      2.530283    -39.442400
      2.534340    -39.442800
      2.538398    -39.443300
      2.542455    -39.443900
      2.546512    -39.444500
      2.550570    -39.445100
      2.554627    -39.445700
      2.558684    -39.446300
      2.562742    -39.447000
      2.566799    -39.447700
      2.570857    -39.448400
      2.574914    -39.449100
      2.578971    -39.449900
      2.583029    -39.450600
      2.587086    -39.451400
      2.591143    -39.452100
      2.595201    -39.452900
      2.599258    -39.453700
      2.603315    -39.454500
      2.607373    -39.455300
      2.611430    -39.456100
      2.615488    -39.456900
      2.619545    -39.457700
      2.623602    -39.458500
      2.627660    -39.459300
      2.631717    -39.460100
      2.635774    -39.460800
      2.639832    -39.461600
      2.643889    -39.462400
      2.647947    -39.463200
      2.652004    -39.464000
      2.656061    -39.464800
      2.660119    -39.465600
      2.664176    -39.466300
      2.668233    -39.467100
      2.672291    -39.467900
      2.676348    -39.468600
      2.680406    -39.469400
      2.684463    -39.470100
      2.688520    -39.470800
      2.692578    -39.471600
      2.696635    -39.472300
      2.700692    -39.473000
      2.704750    -39.473700
      2.708807    -39.474400
      2.712864    -39.475100
      2.716922    -39.475700
      2.720979    -39.476400
      2.725037    -39.477000
      2.729094    -39.477700
      2.733151    -39.478300
      2.737209    -39.478900
      2.741266    -39.479500
      2.745323    -39.480100
      2.749381    -39.480700
      2.753438    -39.481300
      2.757496    -39.481800
      2.761553    -39.482400
      2.765610    -39.482900
      2.769668    -39.483400
      2.773725    -39.483900
      2.777782    -39.484400
      2.781840    -39.484900
      2.785897    -39.485300
      2.789954    -39.485800
      2.794012    -39.486200
      2.798069    -39.486600
      2.802127    -39.487000
      2.806184    -39.487400
      2.810241    -39.487800
      2.814299    -39.488100
      2.818356    -39.488500
      2.822413    -39.488800
